byte_rate,packet_rate,avg_flow_number,avg_deltatime,source_entropy,destination_entropy,s-port_entropy,d_port_entropy,synack_ratio,modbus_rate,tcp_rate,ping_rate,other_rate,label
1437.7538273930643,20.918259724627017,2821.224,0.04781698,0.036,0.036,0.036,0.036,0.04608294930875576,0.324,0.58,0.0,0.096,0
1271.290916223452,19.317007783131526,2945.704,0.051768848,0.032,0.04,0.036,0.036,0.03571428571428571,0.348,0.58,0.0,0.072,0
1307.385921887139,19.530712905394967,2991.94,0.05154452,0.032,0.036,0.044,0.044,0.03587443946188341,0.348,0.58,0.0,0.072,0
1432.0569296253636,21.111819342277446,2957.884,0.047410448,0.04,0.048,0.032,0.032,0.04672897196261682,0.316,0.576,0.0,0.108,0
1312.2797510726364,19.397501198377526,3141.052,0.0515541,0.032,0.032,0.032,0.032,0.035555555555555556,0.352,0.58,0.0,0.068,0
1258.6638985214793,19.070665129113323,3173.768,0.052477028,0.028,0.036,0.036,0.036,0.03587443946188341,0.352,0.576,0.0,0.072,0
1475.0980097238928,21.437885270955306,3177.2,0.046693280000000004,0.04,0.044,0.032,0.032,0.04608294930875576,0.316,0.588,0.0,0.096,0
1283.2430505756686,19.245951325449465,3276.68,0.051959972,0.032,0.036,0.032,0.032,0.036036036036036036,0.352,0.568,0.0,0.08,0
1968.3650558122135,21.588631392166945,2561.468,0.046355688,0.04,0.068,0.096,0.048,0.046242774566473986,0.236,0.488,0.0,0.276,0
1504.6265265186425,20.623753036332072,3232.744,0.048640524,0.032,0.04,0.044,0.044,0.03773584905660377,0.32,0.564,0.0,0.116,0
1403.328587399506,19.972227419439626,3325.156,0.050072372000000004,0.036,0.044,0.032,0.032,0.037383177570093455,0.344,0.544,0.0,0.112,0
1460.247628098681,21.52868473342397,3485.768,0.04644968,0.04,0.048,0.04,0.04,0.045454545454545456,0.316,0.6,0.0,0.084,0
1246.1007089896466,19.004708226416035,3611.016,0.053063396,0.024,0.028,0.032,0.032,0.035555555555555556,0.352,0.584,0.0,0.064,0
1336.0667670607838,19.63071946900946,3595.792,0.05117662,0.036,0.044,0.04,0.04,0.045662100456621,0.344,0.568,0.0,0.088,0
1342.3702399845881,20.34264169219537,3758.736,0.049158832000000006,0.024,0.028,0.036,0.036,0.03524229074889868,0.34,0.6,0.0,0.06,0
1234.9287640140794,18.823985793763786,3806.464,0.053920704,0.024,0.024,0.028,0.028,0.035398230088495575,0.36,0.58,0.0,0.06,0
1389.4842068527319,21.316338470372052,3839.276,0.04776378,0.024,0.032,0.032,0.032,0.04484304932735426,0.324,0.604,0.0,0.072,0
1243.3364344589634,18.988033513423385,3916.064,0.053175676000000005,0.028,0.032,0.028,0.028,0.035555555555555556,0.352,0.584,0.0,0.064,0
1288.5974070988552,19.7117635547154,3996.816,0.051108936,0.024,0.024,0.028,0.028,0.044642857142857144,0.344,0.588,0.0,0.068,0
1292.6684443655947,19.521995354077486,4014.196,0.051225272,0.028,0.04,0.036,0.036,0.03571428571428571,0.348,0.58,0.0,0.072,0
1250.0520442723832,19.028984416251344,4092.932,0.052932320000000005,0.024,0.028,0.032,0.032,0.035555555555555556,0.36,0.576,0.0,0.064,0
1374.958184980765,21.145395315279973,4144.728,0.047438184,0.028,0.032,0.028,0.028,0.04484304932735426,0.324,0.604,0.0,0.072,0
1217.237370122798,18.56223877825421,4245.464,0.053883684,0.024,0.028,0.032,0.032,0.035398230088495575,0.356,0.584,0.0,0.06,0
1317.7174241820203,20.175732241885417,4288.684,0.04960422,0.024,0.028,0.032,0.032,0.04484304932735426,0.332,0.596,0.0,0.072,0
1256.0317480892352,19.17488623731734,4331.236,0.052152536,0.028,0.032,0.028,0.028,0.035398230088495575,0.356,0.58,0.0,0.064,0
1254.712932117919,19.157092526534736,4399.64,0.052200003999999994,0.024,0.024,0.032,0.032,0.04484304932735426,0.352,0.58,0.0,0.068,0
1341.9707450377507,20.60765886114482,4473.896,0.048526592,0.028,0.036,0.036,0.036,0.035555555555555556,0.328,0.604,0.0,0.068,0
1223.1609781771147,18.626438724753527,4522.048,0.053726224,0.024,0.028,0.032,0.032,0.035555555555555556,0.356,0.58,0.0,0.064,0
1346.058967256795,20.674248437316383,4623.584,0.048555579999999994,0.024,0.024,0.028,0.028,0.044444444444444446,0.328,0.608,0.0,0.064,0
1257.798052614436,19.17608934953098,4614.652,0.052151712,0.028,0.036,0.032,0.032,0.03571428571428571,0.356,0.576,0.0,0.068,0
1261.1882768872945,19.23012132360476,4707.6,0.052127792000000006,0.024,0.028,0.032,0.032,0.04484304932735426,0.352,0.576,0.0,0.072,0
1293.3181101161217,19.819144754752386,4801.78,0.050457256,0.028,0.032,0.028,0.028,0.035398230088495575,0.34,0.596,0.0,0.064,0
1232.6010926793351,18.788505162479957,4854.644,0.053663303999999995,0.024,0.024,0.028,0.028,0.035398230088495575,0.36,0.58,0.0,0.06,0
1374.5042717825809,21.115034284481087,4903.272,0.047547784,0.024,0.028,0.032,0.032,0.044642857142857144,0.324,0.608,0.0,0.068,0
1251.4070507072443,19.07865365756867,4936.612,0.052854616,0.028,0.036,0.032,0.032,0.03571428571428571,0.356,0.576,0.0,0.068,0
1291.9969203438518,19.775866655602947,5064.656,0.05060736,0.024,0.024,0.028,0.028,0.044444444444444446,0.34,0.596,0.0,0.064,0
1257.8538197126973,19.176939561420557,5083.872,0.052146984,0.024,0.028,0.032,0.032,0.035398230088495575,0.356,0.58,0.0,0.064,0
1350.1261712792273,19.805864500634126,4946.052,0.050495068000000004,0.04,0.052,0.036,0.036,0.037037037037037035,0.336,0.564,0.0,0.1,0
1412.5666524753076,20.964183028722285,5149.776,0.04807710799999999,0.032,0.032,0.036,0.036,0.04524886877828054,0.328,0.592,0.0,0.08,0
1276.7006695404855,19.19158002435941,5236.968,0.05210718,0.032,0.036,0.032,0.032,0.03571428571428571,0.348,0.58,0.0,0.072,0
1278.649015369703,19.171299858607757,5258.808,0.052163764,0.028,0.028,0.04,0.04,0.04504504504504504,0.352,0.576,0.0,0.072,0
1486.2491121190415,21.563593408958294,5214.396,0.046374483999999994,0.036,0.044,0.036,0.036,0.037037037037037035,0.312,0.584,0.0,0.104,0
1323.792461471771,19.49620709089501,5310.312,0.051309992,0.036,0.04,0.036,0.036,0.03636363636363636,0.348,0.564,0.0,0.088,0
1299.2959660936176,19.17157478152655,5450.424,0.05254014,0.032,0.036,0.044,0.044,0.03587443946188341,0.352,0.576,0.0,0.072,0
1466.2478254307796,21.474045480825712,5312.592,0.046947452,0.044,0.056,0.04,0.04,0.046948356807511735,0.32,0.568,0.0,0.112,0
1330.2065129066305,19.69625848298138,5603.82,0.050772076,0.032,0.032,0.032,0.032,0.03571428571428571,0.344,0.584,0.0,0.072,0
1249.5923857661205,18.732271777989453,5676.98,0.053410572,0.028,0.028,0.032,0.032,0.035555555555555556,0.356,0.58,0.0,0.064,0
1429.3536680363713,21.50697664815485,5665.828,0.0466194,0.036,0.04,0.04,0.04,0.045454545454545456,0.316,0.6,0.0,0.084,0
1338.2977591220572,19.563468587329805,5619.4,0.051119024000000006,0.036,0.044,0.036,0.036,0.03669724770642202,0.352,0.552,0.0,0.096,0
1287.6664500298566,19.354092016320816,5795.616,0.052520731999999994,0.036,0.04,0.032,0.032,0.036036036036036036,0.348,0.576,0.0,0.076,0
1368.3482986956421,21.048921651114355,5947.516,0.047548256000000004,0.024,0.024,0.032,0.032,0.044444444444444446,0.324,0.612,0.0,0.064,0
1301.46503022215,19.175286277436204,5927.412,0.05216268,0.028,0.032,0.036,0.036,0.03587443946188341,0.348,0.58,0.0,0.072,0
1277.6952618007563,19.503224780204487,6010.628,0.05165054,0.028,0.032,0.028,0.028,0.04504504504504504,0.352,0.572,0.0,0.076,0
1279.6329667156003,19.57702966029619,6194.576,0.051081248,0.024,0.024,0.028,0.028,0.03508771929824561,0.348,0.596,0.0,0.056,0
1252.0388776551176,19.090614748339803,6117.824,0.05323236800000001,0.024,0.028,0.032,0.032,0.03587443946188341,0.352,0.576,0.0,0.072,0
1377.4413633097788,21.160153670114582,6237.508,0.04725866,0.028,0.036,0.032,0.032,0.044642857142857144,0.324,0.608,0.0,0.068,0
1217.9991105494134,18.570456646786205,6350.496,0.054110584,0.024,0.024,0.028,0.028,0.03524229074889868,0.36,0.584,0.0,0.056,0
1333.2125085664902,20.42799259264664,6333.828,0.04932613600000001,0.028,0.032,0.028,0.028,0.04504504504504504,0.336,0.588,0.0,0.076,0
1257.2947796685219,19.176602703747815,6432.408,0.052147868,0.024,0.032,0.032,0.032,0.035398230088495575,0.352,0.584,0.0,0.064,0
1254.228173437516,19.156710860177114,6451.076,0.052205892,0.024,0.024,0.032,0.032,0.04484304932735426,0.348,0.584,0.0,0.068,0
1330.6757881933559,20.39162357780673,6573.016,0.049040624,0.028,0.032,0.028,0.028,0.035398230088495575,0.34,0.596,0.0,0.064,0
1247.6621561106367,19.033166892095384,6620.388,0.053364792,0.024,0.028,0.036,0.036,0.035398230088495575,0.352,0.588,0.0,0.06,0
1357.8196615317913,20.816515323661484,6616.508,0.048324904,0.028,0.036,0.032,0.032,0.04524886877828054,0.328,0.592,0.0,0.08,0
1256.6047157676303,19.188320238328092,6755.796,0.052116024,0.024,0.024,0.028,0.028,0.03508771929824561,0.356,0.588,0.0,0.056,0
1253.470680655986,19.169735741359055,6740.864,0.05219665999999999,0.028,0.032,0.028,0.032,0.04524886877828054,0.344,0.58,0.0,0.076,0
1302.9687457938285,19.910891592203978,6887.344,0.05022476,0.024,0.032,0.032,0.032,0.035398230088495575,0.344,0.592,0.0,0.064,0
1242.0224847864945,18.725462621916755,6899.716,0.053422291999999996,0.024,0.028,0.032,0.032,0.035555555555555556,0.356,0.58,0.0,0.064,0
1382.783076188865,21.03156105415929,7013.252,0.047912668000000005,0.024,0.028,0.032,0.032,0.044444444444444446,0.328,0.608,0.0,0.064,0
1233.3480731086947,18.78156900025423,7022.48,0.053286556,0.024,0.028,0.032,0.032,0.035555555555555556,0.356,0.58,0.0,0.064,0
1312.0608603407145,20.086663507971746,7134.864,0.050165756,0.024,0.028,0.032,0.032,0.044642857142857144,0.336,0.596,0.0,0.068,0
1255.4930696092658,19.161982136893556,7123.352,0.05218767999999999,0.028,0.032,0.028,0.028,0.035555555555555556,0.356,0.576,0.0,0.068,0
1257.1467049250773,19.173174489462504,7185.24,0.052161148,0.024,0.028,0.036,0.036,0.04484304932735426,0.352,0.58,0.0,0.068,0
1323.5211751212046,20.29317962467348,7332.972,0.049280368,0.024,0.028,0.032,0.032,0.035398230088495575,0.332,0.604,0.0,0.064,0
1255.2298688580022,19.169668125504007,7320.672,0.052540032,0.028,0.032,0.032,0.032,0.035555555555555556,0.352,0.584,0.0,0.064,0
1340.409496459923,20.58747767493892,7454.856,0.048950136,0.024,0.024,0.028,0.028,0.044444444444444446,0.328,0.608,0.0,0.064,0
1391.7739421718252,20.198739437069328,7066.064,0.049511468,0.044,0.052,0.04,0.04,0.03755868544600939,0.34,0.544,0.0,0.116,0
1281.1261161991035,19.338336496182578,7447.296,0.052088864,0.032,0.036,0.036,0.036,0.03587443946188341,0.352,0.576,0.0,0.072,0
1404.6317589140447,20.740531553275716,7490.904,0.049044080000000004,0.036,0.04,0.036,0.036,0.045454545454545456,0.328,0.588,0.0,0.084,0
1344.0481432786423,19.679749081624728,7502.776,0.050814660000000005,0.036,0.04,0.04,0.04,0.03619909502262444,0.344,0.572,0.0,0.084,0
1311.1337810168695,19.62422590278497,7486.888,0.050977508,0.032,0.04,0.036,0.036,0.0365296803652968,0.34,0.572,0.0,0.088,0
1370.4596270858324,20.578707836594276,7707.32,0.048970736,0.036,0.04,0.036,0.036,0.04524886877828054,0.328,0.592,0.0,0.08,0
1277.748046156949,19.17619231235666,7826.56,0.052149004000000006,0.028,0.028,0.032,0.032,0.035398230088495575,0.356,0.58,0.0,0.064,0
1334.528105274921,19.89694813446626,7582.932,0.050262395999999994,0.04,0.048,0.036,0.036,0.037037037037037035,0.34,0.56,0.0,0.1,0
1395.3570753434853,20.691575350606282,7880.82,0.048351896000000005,0.032,0.036,0.036,0.036,0.04524886877828054,0.324,0.596,0.0,0.08,0
1254.9772318829625,19.163468603148097,8020.68,0.05218756,0.024,0.024,0.028,0.028,0.03524229074889868,0.356,0.588,0.0,0.056,0
1286.9297728250554,19.347672331845803,7972.596,0.052043316000000006,0.032,0.036,0.036,0.036,0.04524886877828054,0.344,0.576,0.0,0.08,0
1466.5442965038055,21.564290914360157,7855.044,0.046373948,0.036,0.044,0.036,0.036,0.037037037037037035,0.32,0.576,0.0,0.104,0
1273.4146642171843,19.14448650275399,8181.008,0.052264956,0.028,0.028,0.032,0.032,0.035398230088495575,0.352,0.588,0.0,0.06,0
1280.0871203281808,19.215910897204587,8151.308,0.052087568,0.032,0.036,0.032,0.032,0.04524886877828054,0.348,0.572,0.0,0.08,0
1326.0596664593663,19.95394947723857,8356.572,0.05011638400000001,0.028,0.028,0.036,0.036,0.035398230088495575,0.34,0.596,0.0,0.064,0
1260.3034767111674,19.216630225530118,8291.72,0.052415064000000004,0.028,0.036,0.032,0.032,0.03587443946188341,0.352,0.576,0.0,0.072,0
1296.2318783267253,19.93221611401657,8485.604,0.05054689999999999,0.024,0.024,0.028,0.028,0.044444444444444446,0.328,0.608,0.0,0.064,0
1233.11897528768,18.778080271786564,8480.756,0.053298132000000005,0.024,0.028,0.032,0.032,0.035555555555555556,0.356,0.58,0.0,0.064,0
1349.8737230930024,20.69977493548737,8531.668,0.048673416000000004,0.028,0.036,0.032,0.032,0.04504504504504504,0.328,0.596,0.0,0.076,0
627.2992670309245,10.356942065627468,55.012,0.096553596,0.02,0.02,0.04,0.04,0.0891089108910891,0.036,0.84,0.0,0.124,1
614.2907110086155,10.148868474236973,166.48,0.103397824,0.02,0.02,0.044,0.044,0.0891089108910891,0.032,0.848,0.0,0.12,1
580.9987923925139,9.589970823856364,271.736,0.10427662000000001,0.02,0.02,0.044,0.044,0.09,0.036,0.836,0.0,0.128,1
580.4209174775003,9.582963239293033,382.596,0.10435279600000001,0.02,0.02,0.044,0.04,0.0845771144278607,0.036,0.84,0.0,0.124,1
613.9193121637317,10.141392099969137,501.62,0.09864675600000002,0.02,0.02,0.04,0.04,0.0825242718446602,0.036,0.852,0.0,0.112,1
614.1094943592387,10.145874543339259,609.868,0.09856292400000001,0.02,0.02,0.044,0.048,0.0891089108910891,0.032,0.848,0.0,0.12,1
580.9928693120584,9.59240637485237,713.024,0.104286096,0.02,0.02,0.044,0.044,0.08955223880597014,0.036,0.84,0.0,0.124,1
580.4077465996966,9.582745783246873,819.596,0.10435521199999999,0.02,0.02,0.044,0.044,0.08955223880597014,0.036,0.84,0.0,0.124,1
614.1504848007693,10.14253013609409,941.032,0.09859572,0.02,0.02,0.04,0.04,0.0784313725490196,0.036,0.848,0.0,0.116,1
622.7949533783969,10.282574187333195,1050.632,0.10296218000000001,0.02,0.02,0.04,0.04,0.0891089108910891,0.036,0.84,0.0,0.124,1
614.5234653178018,10.152713873212427,1164.172,0.09973589999999999,0.02,0.02,0.044,0.044,0.0891089108910891,0.032,0.848,0.0,0.12,1
919.4473915609218,11.67997194564179,1036.644,0.085617652,0.18,0.02,0.2,0.04,0.32142857142857145,0.032,0.856,0.0,0.112,1
13025.50128765425,77.90744346412657,57.26,0.01300658,0.96,0.02,0.952,0.008,47.8,0.0,0.972,0.0,0.028,1
22035.572616763122,127.95905310300986,7.704,0.007982848,1.0,0.016,0.924,0.004,1.0,0.0,0.972,0.0,0.028,1
27929.131197400147,160.91917030076138,0.612,0.00621612,1.0,0.008,0.916,0.004,1.0,0.0,0.988,0.0,0.012,1
33181.442130679105,191.685010922215,7.716,0.005216948,1.0,0.008,0.864,0.004,1.0,0.0,0.992,0.0,0.008,1
34782.970257760506,199.90212791816384,0.0,0.00500274,1.0,0.004,0.88,0.004,1.0,0.0,0.992,0.0,0.008,1
34731.672019032456,200.11334419815887,0.62,0.004997631999999999,1.0,0.008,0.876,0.004,1.0,0.0,0.984,0.0,0.016,1
34777.68809727835,200.37847486332308,0.624,0.004996416,1.0,0.008,0.876,0.004,1.0,0.0,0.984,0.0,0.016,1
34825.79895186333,200.14826983829502,0.0,0.005002728,1.0,0.004,0.88,0.004,1.0,0.0,0.984,0.0,0.016,1
34742.87947127352,200.17791813363402,0.628,0.005001984,1.0,0.008,0.876,0.004,1.0,0.0,0.988,0.0,0.012,1
34731.333689297586,200.1298442429446,7.104,0.0049975,1.0,0.004,0.876,0.004,1.0,0.0,1.0,0.0,0.0,1
34727.335591397925,200.08835901934734,0.632,0.005003791999999999,1.0,0.008,0.872,0.004,1.0,0.0,0.984,0.0,0.016,1
34692.65537536263,199.8885421488974,0.636,0.005003084,1.0,0.008,0.876,0.004,1.0,0.0,0.984,0.0,0.016,1
34777.54761525934,199.87096330608816,0.0,0.0050034960000000005,1.0,0.004,0.88,0.004,1.0,0.0,1.0,0.0,0.0,1
34694.31977464331,199.89813191198033,0.64,0.005002812000000001,1.0,0.008,0.876,0.004,1.0,0.0,0.996,0.0,0.004,1
35898.97585554176,207.38386089022643,7.752,0.00482276,1.0,0.008,0.88,0.004,1.0,0.0,0.98,0.0,0.02,1
35030.585324841515,201.32520301633053,0.0,0.005002547999999999,1.0,0.004,0.88,0.004,1.0,0.0,0.992,0.0,0.008,1
34951.938064426045,201.382450244446,0.648,0.005001336,1.0,0.008,0.876,0.004,1.0,0.0,0.992,0.0,0.008,1
34790.75957425668,199.94689410492342,0.0,0.00500258,1.0,0.004,0.88,0.004,1.0,0.0,0.972,0.0,0.028,1
34705.41985239524,199.9620871882648,0.652,0.005002116,1.0,0.008,0.876,0.004,1.0,0.0,0.988,0.0,0.012,1
34686.62133264026,200.38024154635514,7.768,0.004990944,1.0,0.008,0.876,0.004,1.0,0.0,0.988,0.0,0.012,1
34845.99671566422,200.26434894059898,0.0,0.005003344,1.0,0.004,0.88,0.004,1.0,0.0,1.0,0.0,0.0,1
34762.196611907326,200.28921763025653,0.66,0.0050024959999999995,1.0,0.008,0.876,0.004,1.0,0.0,0.988,0.0,0.012,1
34690.43642471763,199.87575722930183,0.664,0.005003119999999999,1.0,0.008,0.88,0.004,1.0,0.0,0.996,0.0,0.004,1
34777.13055894367,199.8685664307107,0.0,0.005003420000000001,1.0,0.004,0.884,0.004,1.0,0.0,0.996,0.0,0.004,1
34690.29774972735,199.8749582261313,0.668,0.005003292,1.0,0.008,0.88,0.004,1.0,0.0,0.984,0.0,0.016,1
35768.091633670134,207.17350698340053,7.956,0.00482688,1.0,0.012,0.876,0.004,1.0,0.0,0.964,0.0,0.036,1
34821.88647133239,202.2270864577471,22.044,0.004980599999999999,0.992,0.008,0.868,0.004,1.0,0.0,0.984,0.0,0.016,1
34572.073875922935,200.2274583927335,0.684,0.005002636,1.0,0.016,0.872,0.004,1.0,0.0,0.98,0.0,0.02,1
34688.48642235188,199.88294854533652,7.132,0.0050030280000000005,1.0,0.004,0.884,0.004,1.0,0.0,0.988,0.0,0.012,1
35708.05476277525,205.738964984877,0.68,0.004860967999999999,1.0,0.008,0.88,0.004,1.0,0.0,0.992,0.0,0.008,1
35871.302295046386,207.22399421761705,7.82,0.004968048,1.0,0.008,0.88,0.004,1.0,0.0,0.992,0.0,0.008,1
34785.91866012555,199.91907275934224,0.0,0.005002724000000001,1.0,0.004,0.88,0.004,1.0,0.0,0.976,0.0,0.024,1
34614.197097705706,200.4899975540157,0.732,0.004988448,0.996,0.012,0.872,0.004,1.0,0.0,0.972,0.0,0.028,1
34688.59736089754,199.88358779846922,0.028,0.005003052,1.0,0.008,0.88,0.004,1.0,0.0,0.992,0.0,0.008,1
34547.14995217696,200.1016516390399,0.76,0.00499756,0.996,0.012,0.872,0.004,1.0,0.0,0.972,0.0,0.028,1
35723.19504831469,205.82619871119317,0.696,0.004858804,1.0,0.008,0.88,0.004,1.0,0.0,0.98,0.0,0.02,1
35943.26422101662,207.11326361623927,7.14,0.004972984000000001,1.0,0.004,0.884,0.004,1.0,0.0,1.0,0.0,0.0,1
34947.8560911871,201.3589311545696,0.7,0.0049967679999999995,1.0,0.008,0.876,0.004,1.0,0.0,0.976,0.0,0.024,1
34807.092978016444,200.5478968542086,0.704,0.0049924999999999995,1.0,0.008,0.876,0.004,1.0,0.0,0.996,0.0,0.004,1
34855.65751391877,200.31987076964813,0.0,0.005002836,1.0,0.004,0.88,0.004,1.0,0.0,0.992,0.0,0.008,1
34768.54756576206,200.32580989722325,0.708,0.005002556,1.0,0.008,0.88,0.004,1.0,0.0,0.992,0.0,0.008,1
34708.522331822045,199.99840001280393,7.144,0.005000628000000001,1.0,0.004,0.884,0.004,1.0,0.0,0.988,0.0,0.012,1
34704.420554549506,199.95632953762103,0.712,0.005003088,1.0,0.008,0.88,0.004,1.0,0.0,0.988,0.0,0.012,1
