byte_rate,packet_rate,avg_flow_number,avg_deltatime,source_entropy,destination_entropy,s-port_entropy,d-port_entropy,synack_ratio,modbus_rate,tcp_rate,ping_rate,other_rate,label
905.0,13.5,170.62962962962962,0.07559025925925926,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.0,6.0,0.5185185185185185,0.0,0.037037037037037035,0
1375.5,21.0,180.21428571428572,0.04709516666666666,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.05263157894736842,7.5,0.5714285714285714,0.0,0.07142857142857142,0
1510.0,23.5,187.6595744680851,0.04487504255319149,0.1276595744680851,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.047619047619047616,6.5,0.6595744680851063,0.0,0.06382978723404255,0
961.5,14.0,189.03571428571428,0.07038925,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.14285714285714285,0.0,7.0,0.42857142857142855,0.0,0.07142857142857142,0
1450.0,22.5,205.62222222222223,0.04509055555555556,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.04878048780487805,6.5,0.6444444444444445,0.0,0.06666666666666667,0
1360.0,21.0,220.52380952380952,0.046645761904761905,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.09523809523809523,0.05405405405405406,6.5,0.6190476190476191,0.0,0.07142857142857142,0
920.5,13.5,224.25925925925927,0.07300737037037036,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.0,7.0,0.4444444444444444,0.0,0.037037037037037035,0
1521.0,23.5,226.82978723404256,0.043033148936170204,0.1276595744680851,0.14893617021276595,0.0851063829787234,0.0851063829787234,0.04878048780487805,6.5,0.6382978723404256,0.0,0.0851063829787234,0
1405.5,21.5,251.7674418604651,0.047385116279069765,0.13953488372093023,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.05128205128205128,7.5,0.5813953488372093,0.0,0.06976744186046512,0
845.0,12.5,252.72,0.07479936000000001,0.16,0.16,0.12,0.12,0.0,6.0,0.48,0.0,0.04,0
1572.0,24.5,251.08163265306123,0.042501000000000004,0.14285714285714285,0.16326530612244897,0.061224489795918366,0.061224489795918366,0.047619047619047616,6.5,0.6326530612244898,0.0,0.10204081632653061,0
1375.5,21.0,278.9047619047619,0.04708380952380953,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.05263157894736842,7.5,0.5714285714285714,0.0,0.07142857142857142,0
1480.0,23.0,282.7391304347826,0.04518243478260871,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.04878048780487805,6.5,0.6521739130434783,0.0,0.06521739130434782,0
950.5,14.0,294.07142857142856,0.07041685714285714,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.0,7.0,0.4642857142857143,0.0,0.03571428571428571,0
1300.0,20.0,308.175,0.046767125,0.15,0.15,0.075,0.075,0.05555555555555555,6.5,0.6,0.0,0.075,0
1510.0,23.5,312.4255319148936,0.045158,0.1276595744680851,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.047619047619047616,6.5,0.6595744680851063,0.0,0.06382978723404255,0
920.5,13.5,319.962962962963,0.07176259259259259,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.0,7.0,0.4444444444444444,0.0,0.037037037037037035,0
1330.0,20.5,339.6585365853659,0.050767609756097565,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
1555.5,24.0,338.5,0.040999375,0.125,0.125,0.08333333333333333,0.08333333333333333,0.046511627906976744,7.5,0.625,0.0,0.0625,0
845.0,12.5,348.4,0.0752264,0.16,0.16,0.12,0.12,0.0,6.0,0.48,0.0,0.04,0
1510.0,23.5,358.3829787234043,0.04423944680851064,0.1276595744680851,0.1276595744680851,0.06382978723404255,0.06382978723404255,0.047619047619047616,6.5,0.6595744680851063,0.0,0.06382978723404255,0
1375.5,21.0,377.5952380952381,0.04692419047619048,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.05263157894736842,7.5,0.5714285714285714,0.0,0.07142857142857142,0
875.0,13.0,381.8076923076923,0.08019807692307691,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.0,6.0,0.5,0.0,0.038461538461538464,0
1555.5,24.0,384.1666666666667,0.0411445,0.125,0.125,0.0625,0.0625,0.046511627906976744,7.5,0.625,0.0,0.0625,0
1300.0,20.0,407.0,0.047234149999999996,0.15,0.15,0.075,0.075,0.05555555555555555,6.5,0.6,0.0,0.075,0
978.0,14.5,368.1034482758621,0.07169641379310344,0.20689655172413793,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.0,6.0,0.4482758620689655,0.0,0.13793103448275862,0
1555.5,24.0,412.0833333333333,0.041489270833333335,0.125,0.125,0.0625,0.0625,0.046511627906976744,7.5,0.625,0.0,0.0625,0
1330.0,20.5,439.1951219512195,0.05073241463414634,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
1525.5,23.5,432.1489361702128,0.04190212765957447,0.1276595744680851,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.047619047619047616,7.5,0.6170212765957447,0.0,0.06382978723404255,0
916.0,13.5,431.4074074074074,0.07208437037037037,0.14814814814814814,0.18518518518518517,0.14814814814814814,0.14814814814814814,0.0,6.0,0.48148148148148145,0.0,0.07407407407407407,0
1330.0,20.5,468.1951219512195,0.04907936585365854,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
1555.5,24.0,462.3958333333333,0.04169914583333333,0.125,0.125,0.08333333333333333,0.08333333333333333,0.046511627906976744,7.5,0.625,0.0,0.0625,0
845.0,12.5,472.28,0.07642588,0.16,0.16,0.12,0.12,0.0,6.0,0.48,0.0,0.04,0
1510.0,23.5,483.1489361702128,0.04591697872340425,0.1276595744680851,0.1276595744680851,0.06382978723404255,0.06382978723404255,0.047619047619047616,6.5,0.6595744680851063,0.0,0.06382978723404255,0
1375.5,21.0,505.04761904761904,0.04552411904761905,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.05263157894736842,7.5,0.5714285714285714,0.0,0.07142857142857142,0
875.0,13.0,507.3076923076923,0.07998061538461537,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.0,6.0,0.5,0.0,0.038461538461538464,0
1555.5,24.0,508.0625,0.04105147916666667,0.125,0.125,0.0625,0.0625,0.046511627906976744,7.5,0.625,0.0,0.0625,0
1300.0,20.0,534.6,0.04675245,0.15,0.15,0.075,0.075,0.05555555555555555,6.5,0.6,0.0,0.075,0
950.5,14.0,536.0,0.07821282142857142,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.0,7.0,0.4642857142857143,0.0,0.03571428571428571,0
1480.0,23.0,535.9130434782609,0.04065339130434782,0.13043478260869565,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.04878048780487805,6.5,0.6521739130434783,0.0,0.06521739130434782,0
1710.0,23.5,495.27659574468083,0.045233085106382985,0.19148936170212766,0.2127659574468085,0.0851063829787234,0.0851063829787234,0.05405405405405406,6.5,0.5319148936170213,0.0,0.19148936170212766,0
1570.5,24.0,543.875,0.04050579166666667,0.14583333333333334,0.14583333333333334,0.08333333333333333,0.08333333333333333,0.047619047619047616,7.5,0.6041666666666666,0.0,0.08333333333333333,0
1077.0,14.0,532.0714285714286,0.07353192857142857,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.0,6.0,0.4642857142857143,0.0,0.10714285714285714,0
1405.5,21.5,596.2093023255813,0.04606939534883721,0.13953488372093023,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.05128205128205128,7.5,0.5813953488372093,0.0,0.06976744186046512,0
1511.0,23.5,573.8936170212766,0.042964085106382985,0.14893617021276595,0.14893617021276595,0.0851063829787234,0.0851063829787234,0.04878048780487805,6.5,0.6382978723404256,0.0,0.0851063829787234,0
1046.0,13.5,581.925925925926,0.07176629629629629,0.18518518518518517,0.18518518518518517,0.14814814814814814,0.14814814814814814,0.0,6.0,0.48148148148148145,0.0,0.07407407407407407,0
1375.5,21.0,620.8809523809524,0.046978761904761905,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.05263157894736842,7.5,0.5714285714285714,0.0,0.07142857142857142,0
1480.0,23.0,614.2173913043479,0.04108678260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.04878048780487805,6.5,0.6521739130434783,0.0,0.06521739130434782,0
1162.5,15.0,590.8333333333334,0.07264559999999999,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,7.0,0.43333333333333335,0.0,0.1,0
1480.0,23.0,631.8913043478261,0.04110204347826087,0.13043478260869565,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.04878048780487805,6.5,0.6521739130434783,0.0,0.06521739130434782,0
1330.0,20.5,667.2682926829268,0.05039636585365853,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
920.5,13.5,653.7037037037037,0.07382122222222223,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.0,7.0,0.4444444444444444,0.0,0.037037037037037035,0
1521.0,23.5,645.8085106382979,0.039800808510638296,0.1276595744680851,0.14893617021276595,0.0851063829787234,0.0851063829787234,0.04878048780487805,6.5,0.6382978723404256,0.0,0.0851063829787234,0
1405.5,21.5,695.5813953488372,0.0506996976744186,0.13953488372093023,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.05128205128205128,7.5,0.5813953488372093,0.0,0.06976744186046512,0
937.0,14.0,642.25,0.07206892857142856,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.10714285714285714,0.043478260869565216,6.0,0.4642857142857143,0.0,0.10714285714285714,0
1418.0,22.0,718.9318181818181,0.044035477272727275,0.09090909090909091,0.09090909090909091,0.06818181818181818,0.06818181818181818,0.023809523809523808,6.5,0.6818181818181818,0.0,0.022727272727272728,0
1608.5,22.5,671.8222222222222,0.04386471111111111,0.17777777777777778,0.2,0.08888888888888889,0.08888888888888889,0.05263157894736842,7.5,0.5333333333333333,0.0,0.13333333333333333,0
1480.0,23.0,711.8478260869565,0.044922695652173904,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.04878048780487805,6.5,0.6521739130434783,0.0,0.06521739130434782,0
950.5,14.0,727.0,0.07086610714285715,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.0,7.0,0.4642857142857143,0.0,0.03571428571428571,0
1300.0,20.0,749.275,0.0470023,0.15,0.15,0.075,0.075,0.05555555555555555,6.5,0.6,0.0,0.075,0
1510.0,23.5,743.6170212765958,0.044237297872340424,0.1276595744680851,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.047619047619047616,6.5,0.6595744680851063,0.0,0.06382978723404255,0
920.5,13.5,749.4074074074074,0.07373533333333333,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.0,7.0,0.4444444444444444,0.0,0.037037037037037035,0
1784.0,25.0,695.52,0.04096180000000001,0.16,0.18,0.08,0.08,0.04878048780487805,6.5,0.6,0.0,0.14,0
1484.0,22.5,748.2888888888889,0.04511113333333333,0.15555555555555556,0.17777777777777778,0.06666666666666667,0.06666666666666667,0.05263157894736842,7.0,0.5555555555555556,0.0,0.13333333333333333,0
887.5,13.0,767.6538461538462,0.07235792307692307,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.0,6.5,0.46153846153846156,0.0,0.038461538461538464,0
1541.0,24.0,773.2083333333334,0.043341979166666676,0.14583333333333334,0.14583333333333334,0.0625,0.0625,0.047619047619047616,6.5,0.6458333333333334,0.0,0.08333333333333333,0
1546.5,21.5,799.3720930232558,0.0458216976744186,0.16279069767441862,0.16279069767441862,0.09302325581395349,0.09302325581395349,0.05263157894736842,7.5,0.5581395348837209,0.0,0.09302325581395349,0
876.0,13.0,775.0384615384615,0.07228142307692308,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.0,6.0,0.46153846153846156,0.0,0.07692307692307693,0
1585.5,24.5,818.0,0.04469461224489795,0.12244897959183673,0.12244897959183673,0.061224489795918366,0.061224489795918366,0.045454545454545456,7.5,0.6326530612244898,0.0,0.061224489795918366,0
1446.0,21.0,807.7380952380952,0.044763500000000005,0.16666666666666666,0.16666666666666666,0.09523809523809523,0.09523809523809523,0.05555555555555555,6.5,0.5714285714285714,0.0,0.11904761904761904,0
1594.0,24.0,801.2708333333334,0.04300116666666667,0.14583333333333334,0.16666666666666666,0.125,0.125,0.04878048780487805,6.5,0.625,0.0,0.10416666666666667,0
1012.5,15.0,795.4333333333333,0.0661992,0.2,0.2,0.1,0.1,0.0,7.0,0.43333333333333335,0.0,0.1,0
1574.0,21.5,842.7209302325581,0.04813879069767441,0.18604651162790697,0.18604651162790697,0.11627906976744186,0.11627906976744186,0.05405405405405406,6.5,0.5813953488372093,0.0,0.11627906976744186,0
1615.5,25.0,859.72,0.03980226,0.12,0.12,0.1,0.1,0.044444444444444446,7.5,0.64,0.0,0.06,0
886.0,13.0,840.1153846153846,0.07194915384615384,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.0,6.0,0.46153846153846156,0.0,0.07692307692307693,0
1330.0,20.5,913.0487804878048,0.05041746341463414,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
1628.5,24.5,873.0204081632653,0.040672387755102034,0.14285714285714285,0.14285714285714285,0.10204081632653061,0.10204081632653061,0.046511627906976744,7.5,0.6122448979591837,0.0,0.08163265306122448,0
875.0,13.0,913.8461538461538,0.079346,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.0,6.0,0.5,0.0,0.038461538461538464,0
1555.5,24.0,908.875,0.04139745833333333,0.125,0.125,0.0625,0.0625,0.046511627906976744,7.5,0.625,0.0,0.0625,0
1471.0,20.5,924.4878048780488,0.04561068292682927,0.17073170731707318,0.17073170731707318,0.0975609756097561,0.0975609756097561,0.05555555555555555,6.5,0.5853658536585366,0.0,0.0975609756097561,0
875.0,13.0,942.4230769230769,0.08024546153846154,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.0,6.0,0.5,0.0,0.038461538461538464,0
1555.5,24.0,936.7916666666666,0.041117645833333334,0.125,0.125,0.0625,0.0625,0.046511627906976744,7.5,0.625,0.0,0.0625,0
1330.0,20.5,983.5853658536586,0.05040687804878049,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
1525.5,23.5,954.2553191489362,0.04304759574468085,0.1276595744680851,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.047619047619047616,7.5,0.6170212765957447,0.0,0.06382978723404255,0
948.0,13.5,941.7407407407408,0.06812944444444444,0.18518518518518517,0.18518518518518517,0.14814814814814814,0.14814814814814814,0.0,6.0,0.48148148148148145,0.0,0.07407407407407407,0
1788.0,24.5,874.8979591836735,0.04438604081632653,0.1836734693877551,0.20408163265306123,0.08163265306122448,0.08163265306122448,0.05263157894736842,7.0,0.5102040816326531,0.0,0.20408163265306123,0
1522.5,23.5,980.0425531914893,0.042323085106382975,0.1276595744680851,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.047619047619047616,7.0,0.6382978723404256,0.0,0.06382978723404255,0
1139.0,15.0,876.9,0.06575213333333332,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,6.0,0.43333333333333335,0.0,0.16666666666666666,0
1375.5,21.0,1033.2380952380952,0.04700359523809523,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.05263157894736842,7.5,0.5714285714285714,0.0,0.07142857142857142,0
1541.0,24.0,1001.3333333333334,0.043045541666666666,0.14583333333333334,0.14583333333333334,0.08333333333333333,0.08333333333333333,0.047619047619047616,6.5,0.6458333333333334,0.0,0.08333333333333333,0
920.5,13.5,1026.9259259259259,0.0738201851851852,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.0,7.0,0.4444444444444444,0.0,0.037037037037037035,0
1651.0,23.5,1010.8510638297872,0.04103655319148936,0.14893617021276595,0.14893617021276595,0.0851063829787234,0.0851063829787234,0.04878048780487805,6.5,0.6382978723404256,0.0,0.0851063829787234,0
1371.0,21.0,1057.4285714285713,0.04887721428571429,0.14285714285714285,0.16666666666666666,0.09523809523809523,0.09523809523809523,0.05405405405405406,6.5,0.5952380952380952,0.0,0.09523809523809523,0
920.5,13.5,1055.148148148148,0.07290877777777778,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.0,7.0,0.4444444444444444,0.0,0.037037037037037035,0
1480.0,23.0,1060.4782608695652,0.04110265217391304,0.13043478260869565,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.04878048780487805,6.5,0.6521739130434783,0.0,0.06521739130434782,0
1330.0,20.5,1112.121951219512,0.05045529268292683,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
961.5,14.0,1044.857142857143,0.07111985714285714,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.14285714285714285,0.0,7.0,0.42857142857142855,0.0,0.07142857142857142,0
1633.5,24.0,1073.8125,0.0436618125,0.125,0.14583333333333334,0.08333333333333333,0.08333333333333333,0.047619047619047616,6.5,0.6458333333333334,0.0,0.08333333333333333,0
1375.5,21.0,1131.9285714285713,0.04700745238095238,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.05263157894736842,7.5,0.5714285714285714,0.0,0.07142857142857142,0
1450.0,22.5,1104.9555555555555,0.04199702222222222,0.13333333333333333,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.05,6.5,0.6444444444444445,0.0,0.06666666666666667,0
978.0,14.0,1104.5357142857142,0.07426117857142857,0.17857142857142858,0.17857142857142858,0.14285714285714285,0.14285714285714285,0.0,6.0,0.5,0.0,0.07142857142857142,0
1546.5,21.5,1133.9767441860465,0.04629990697674419,0.16279069767441862,0.16279069767441862,0.09302325581395349,0.09302325581395349,0.05263157894736842,7.5,0.5581395348837209,0.0,0.09302325581395349,0
1542.0,24.0,1091.5833333333333,0.0402798125,0.14583333333333334,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.04878048780487805,6.5,0.625,0.0,0.10416666666666667,0
950.5,14.0,1164.607142857143,0.07559292857142856,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.0,7.0,0.4642857142857143,0.0,0.03571428571428571,0
1480.0,23.0,1156.4565217391305,0.04365436956521739,0.13043478260869565,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.04878048780487805,6.5,0.6521739130434783,0.0,0.06521739130434782,0
1330.0,20.5,1211.658536585366,0.04757070731707317,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
920.5,13.5,1179.0740740740741,0.0729974074074074,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.0,7.0,0.4444444444444444,0.0,0.037037037037037035,0
1985.0,26.0,1079.2884615384614,0.04009648076923077,0.15384615384615385,0.17307692307692307,0.07692307692307693,0.07692307692307693,0.047619047619047616,6.5,0.5961538461538461,0.0,0.15384615384615385,0
1496.5,22.5,1149.0666666666666,0.04389017777777778,0.15555555555555556,0.17777777777777778,0.06666666666666667,0.06666666666666667,0.05263157894736842,7.5,0.5333333333333333,0.0,0.13333333333333333,0
876.0,13.0,1161.076923076923,0.07839176923076924,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.0,6.0,0.46153846153846156,0.0,0.07692307692307693,0
1510.0,23.5,1221.2978723404256,0.04106917021276596,0.1276595744680851,0.1276595744680851,0.06382978723404255,0.06382978723404255,0.047619047619047616,6.5,0.6595744680851063,0.0,0.06382978723404255,0
1577.5,22.0,1202.7272727272727,0.04697265909090909,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.05263157894736842,7.5,0.5454545454545454,0.0,0.11363636363636363,0
1450.0,22.5,1228.1777777777777,0.042787066666666665,0.13333333333333333,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.05,6.5,0.6444444444444445,0.0,0.06666666666666667,0
980.5,14.5,1270.7586206896551,0.07069444827586208,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.0,7.0,0.4827586206896552,0.0,0.034482758620689655,0
1300.0,20.0,1289.675,0.046751625,0.15,0.15,0.075,0.075,0.05555555555555555,6.5,0.6,0.0,0.075,0
1551.0,24.0,1245.6041666666667,0.04347941666666666,0.125,0.14583333333333334,0.10416666666666667,0.10416666666666667,0.047619047619047616,6.5,0.6458333333333334,0.0,0.08333333333333333,0
1091.5,14.0,1229.8214285714287,0.07046339285714286,0.17857142857142858,0.17857142857142858,0.14285714285714285,0.14285714285714285,0.0,7.0,0.42857142857142855,0.0,0.07142857142857142,0
1330.0,20.5,1328.439024390244,0.05080382926829268,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
1617.5,25.0,1240.04,0.03954326,0.14,0.16,0.08,0.08,0.046511627906976744,7.5,0.6,0.0,0.1,0
886.0,13.0,1252.9615384615386,0.07192176923076922,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.0,6.0,0.46153846153846156,0.0,0.07692307692307693,0
1510.0,23.5,1317.9574468085107,0.04427142553191489,0.1276595744680851,0.1276595744680851,0.06382978723404255,0.06382978723404255,0.047619047619047616,6.5,0.6595744680851063,0.0,0.06382978723404255,0
1375.5,21.0,1358.0714285714287,0.0468895,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.05263157894736842,7.5,0.5714285714285714,0.0,0.07142857142857142,0
875.0,13.0,1348.7307692307693,0.08145334615384615,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.0,6.0,0.5,0.0,0.038461538461538464,0
1555.5,24.0,1337.0833333333333,0.04107425,0.125,0.125,0.0625,0.0625,0.046511627906976744,7.5,0.625,0.0,0.0625,0
1300.0,20.0,1388.5,0.04675125,0.15,0.15,0.075,0.075,0.05555555555555555,6.5,0.6,0.0,0.075,0
1417.0,22.0,1387.6818181818182,0.04889409090909091,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.05128205128205128,6.0,0.6590909090909091,0.0,0.06818181818181818,0
1013.5,15.0,1342.4,0.06362173333333333,0.13333333333333333,0.13333333333333333,0.1,0.1,0.0,7.5,0.4666666666666667,0.0,0.03333333333333333,0
1501.0,21.0,1394.3809523809523,0.0495765238095238,0.16666666666666666,0.16666666666666666,0.09523809523809523,0.09523809523809523,0.05405405405405406,6.5,0.5952380952380952,0.0,0.09523809523809523,0
1525.5,23.5,1380.3617021276596,0.04187125531914894,0.1276595744680851,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.047619047619047616,7.5,0.6170212765957447,0.0,0.06382978723404255,0
875.0,13.0,1410.7692307692307,0.07230576923076923,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.0,6.0,0.5,0.0,0.038461538461538464,0
1330.0,20.5,1456.9756097560976,0.050732268292682924,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.05405405405405406,6.5,0.6097560975609756,0.0,0.07317073170731707,0
1555.5,24.0,1415.3125,0.04104372916666667,0.125,0.125,0.08333333333333333,0.08333333333333333,0.046511627906976744,7.5,0.625,0.0,0.0625,0
845.0,12.5,1426.68,0.07802619999999999,0.16,0.16,0.12,0.12,0.0,6.0,0.48,0.0,0.04,0
1572.0,24.5,1384.1632653061224,0.04302155102040816,0.14285714285714285,0.16326530612244897,0.061224489795918366,0.061224489795918366,0.047619047619047616,6.5,0.6326530612244898,0.0,0.10204081632653061,0
1375.5,21.0,1485.5238095238096,0.04647647619047619,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.05263157894736842,7.5,0.5714285714285714,0.0,0.07142857142857142,0
