byte_rate,packet_rate,avg_flow_number,avg_deltatime,source_entropy,destination_entropy,s-port_entropy,d_port_entropy,synack_ratio,modbus_rate,tcp_rate,ping_rate,other_rate,label
1143.5841479573658,17.248629682614865,230.94,0.057980580000000004,0.12,0.14,0.1,0.1,0.045454545454545456,0.38,0.54,0.0,0.08,0
1141.849026571107,17.31648508600405,247.26,0.05775339999999999,0.12,0.12,0.08,0.06,0.022727272727272728,0.38,0.54,0.0,0.08,0
1468.1630948265895,22.50403272266385,261.04,0.044641440000000004,0.12,0.12,0.06,0.06,0.021739130434782608,0.34,0.6,0.0,0.06,0
1479.432183762786,22.89433896259341,277.04,0.047795420000000005,0.12,0.12,0.06,0.06,0.044444444444444446,0.3,0.64,0.0,0.06,0
1294.5820972623108,19.65657602888416,295.72,0.05276725999999999,0.12,0.12,0.06,0.06,0.043478260869565216,0.38,0.56,0.0,0.06,0
1331.0406681481409,20.40221747621307,303.52,0.0490394,0.12,0.12,0.08,0.08,0.044444444444444446,0.34,0.6,0.0,0.06,0
1611.0694164243341,24.90060921830501,307.02,0.043788560000000004,0.12,0.12,0.08,0.08,0.045454545454545456,0.3,0.62,0.0,0.08,0
1344.5950047634897,20.647957689857027,328.32,0.052593060000000004,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1143.0685889750284,17.356036880884123,342.84,0.057633519999999994,0.12,0.12,0.08,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1141.5181256251583,17.311466873296304,339.4,0.05777012,0.12,0.12,0.08,0.08,0.045454545454545456,0.38,0.54,0.0,0.08,0
1172.8825319283683,17.663893553138077,377.08,0.05661762000000001,0.08,0.08,0.06,0.06,0.0,0.42,0.56,0.0,0.02,0
1382.8281081747334,21.399382670608688,376.52,0.04786344000000001,0.12,0.12,0.06,0.06,0.044444444444444446,0.3,0.64,0.0,0.06,0
1482.1299631550878,22.893573728067466,389.12,0.045566380000000004,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1247.4958160938693,18.953142146670757,400.16,0.05293448,0.12,0.12,0.06,0.06,0.044444444444444446,0.36,0.56,0.0,0.08,0
1572.88665992182,24.146249000949034,388.04,0.04143936,0.14,0.18,0.1,0.1,0.047619047619047616,0.3,0.58,0.0,0.12,0
1420.8174111363628,21.946515463953705,426.78,0.049766620000000004,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1223.2928986747318,18.642074042589634,446.6,0.05386378,0.12,0.12,0.08,0.08,0.044444444444444446,0.34,0.6,0.0,0.06,0
1148.334828002343,17.299409882530025,423.52,0.05796988000000001,0.12,0.14,0.1,0.1,0.046511627906976744,0.38,0.52,0.0,0.1,0
1151.0548219293294,17.314302375591595,457.72,0.057760680000000016,0.12,0.12,0.06,0.06,0.0,0.42,0.52,0.0,0.06,0
1293.515280623286,19.98015570934949,487.02,0.05004976,0.08,0.08,0.06,0.06,0.043478260869565216,0.32,0.64,0.0,0.04,0
1480.0524745877349,22.728078540966443,480.86,0.044179460000000004,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1398.95348672646,21.443186491821887,508.34,0.050801179999999994,0.12,0.12,0.06,0.06,0.043478260869565216,0.34,0.6,0.0,0.06,0
1186.5406784122554,18.153927148290318,523.62,0.055087779999999996,0.12,0.12,0.06,0.08,0.044444444444444446,0.36,0.58,0.0,0.06,0
1493.5533174681511,22.935401066771362,518.18,0.043727600000000005,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1478.076718349856,22.845080654557282,525.54,0.04798566,0.12,0.12,0.08,0.08,0.045454545454545456,0.3,0.62,0.0,0.08,0
1345.3124419132357,18.40372697555726,508.42,0.05622515999999999,0.16,0.18,0.1,0.1,0.04878048780487805,0.36,0.5,0.0,0.14,0
1162.008990589983,17.317570649627168,518.76,0.05774954,0.14,0.16,0.08,0.06,0.023809523809523808,0.38,0.5,0.0,0.12,0
1611.352414809069,22.882028043298337,558.06,0.043907539999999995,0.12,0.12,0.08,0.08,0.022222222222222223,0.32,0.6,0.0,0.08,0
1493.5978506136128,22.936084929570217,576.84,0.043734079999999995,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1363.144442653528,19.188407131947184,596.18,0.05610352,0.16,0.16,0.08,0.08,0.045454545454545456,0.36,0.54,0.0,0.1,0
1486.2761387860585,22.823650779884193,601.28,0.04389962,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1444.6176256763717,22.355580713035774,621.9,0.048867619999999994,0.12,0.12,0.08,0.08,0.044444444444444446,0.3,0.64,0.0,0.06,0
1372.009629637553,19.082192345445797,602.22,0.053549160000000005,0.14,0.14,0.12,0.12,0.047619047619047616,0.36,0.52,0.0,0.12,0
1135.8909103201543,17.247052996054574,635.96,0.05798596000000001,0.12,0.12,0.08,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1141.737518803861,17.31479403706189,643.68,0.05775896,0.12,0.12,0.06,0.06,0.0,0.38,0.54,0.0,0.08,0
1476.1217062346823,22.501855277967717,677.26,0.044440879999999995,0.08,0.1,0.08,0.08,0.043478260869565216,0.34,0.62,0.0,0.04,0
1479.4247322635067,22.89422365000784,682.84,0.047912619999999996,0.12,0.12,0.06,0.06,0.044444444444444446,0.3,0.64,0.0,0.06,0
1297.3515590281265,19.698626769330797,710.02,0.05264978,0.12,0.12,0.06,0.06,0.043478260869565216,0.38,0.56,0.0,0.06,0
1635.2458006450815,23.247736716592005,663.84,0.043040260000000004,0.16,0.18,0.1,0.1,0.047619047619047616,0.3,0.58,0.0,0.12,0
1462.4007059304433,22.60279298192339,703.72,0.04839056,0.12,0.12,0.08,0.08,0.045454545454545456,0.3,0.62,0.0,0.08,0
1226.9567664780589,18.663778011531168,747.36,0.05363771999999999,0.12,0.12,0.08,0.08,0.044444444444444446,0.36,0.58,0.0,0.06,0
1135.8873839923683,17.246999453270092,732.94,0.05798605999999999,0.12,0.12,0.08,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1137.9324626556622,17.257089212248438,730.22,0.05795224,0.12,0.12,0.08,0.08,0.045454545454545456,0.38,0.54,0.0,0.08,0
1687.8623374821452,23.280859827339935,718.46,0.042953859999999996,0.14,0.14,0.08,0.08,0.0,0.3,0.58,0.0,0.12,0
1547.1039333327592,23.70677188680293,750.62,0.044065200000000006,0.14,0.16,0.06,0.06,0.045454545454545456,0.3,0.6,0.0,0.1,0
1281.097723845084,19.440026158499,789.8,0.05161933999999999,0.14,0.14,0.06,0.08,0.045454545454545456,0.38,0.54,0.0,0.08,0
1781.7130209595962,25.35885313065181,783.5,0.04358724,0.14,0.14,0.1,0.1,0.045454545454545456,0.3,0.62,0.0,0.08,0
1404.3822626997348,21.692651570894885,801.82,0.050032200000000006,0.14,0.14,0.08,0.08,0.046511627906976744,0.3,0.6,0.0,0.1,0
1178.2264853130177,17.306499490496734,797.36,0.05779306,0.14,0.14,0.1,0.1,0.045454545454545456,0.4,0.52,0.0,0.08,0
1207.752475511581,17.317930535009765,777.68,0.05774868,0.14,0.16,0.12,0.1,0.023809523809523808,0.38,0.5,0.0,0.12,0
1457.7555071389438,22.530997019149055,831.08,0.0445877,0.12,0.12,0.06,0.06,0.022222222222222223,0.3,0.62,0.0,0.08,0
1780.857097475079,24.74099885350207,818.64,0.04261564000000001,0.16,0.16,0.1,0.1,0.046511627906976744,0.3,0.6,0.0,0.1,0
1324.0018884363149,20.158372235632076,883.28,0.05098304,0.12,0.14,0.1,0.1,0.044444444444444446,0.34,0.58,0.0,0.08,0
1482.3743084428436,22.89734798336181,889.14,0.04587452,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1398.196485514738,20.91855902924503,867.68,0.04798724,0.14,0.14,0.1,0.1,0.045454545454545456,0.32,0.6,0.0,0.08,0
1143.326841395458,17.370508073464872,916.04,0.05761696000000001,0.12,0.12,0.08,0.08,0.045454545454545456,0.36,0.56,0.0,0.08,0
1244.7389413781768,17.259275393485535,881.08,0.0579448,0.14,0.14,0.1,0.1,0.045454545454545456,0.42,0.5,0.0,0.08,0
1188.4440183954318,18.18304801706597,968.06,0.05500662,0.08,0.08,0.06,0.06,0.0,0.36,0.6,0.0,0.04,0
1494.019334151915,22.942557342627687,937.66,0.04361752,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1468.9555276100887,22.732211816931116,962.82,0.047938479999999985,0.12,0.12,0.06,0.06,0.044444444444444446,0.3,0.64,0.0,0.06,0
1252.318679709955,18.530906772861126,986.78,0.05584713999999999,0.14,0.14,0.08,0.08,0.044444444444444446,0.38,0.54,0.0,0.08,0
1968.7247445937887,27.358598451831416,869.98,0.036737099999999995,0.18,0.18,0.1,0.1,0.05,0.26,0.58,0.0,0.16,0
1297.0741667639797,19.724363849817212,980.16,0.05072576000000001,0.14,0.16,0.08,0.08,0.046511627906976744,0.32,0.58,0.0,0.1,0
1240.602479474691,17.30268451150197,876.7,0.05795602,0.18,0.2,0.1,0.1,0.05,0.38,0.46,0.0,0.16,0
1206.2655433601249,18.326732655121923,1041.56,0.05456954,0.1,0.1,0.06,0.06,0.0,0.38,0.58,0.0,0.04,0
1482.0234266835587,22.89192812300832,1034.28,0.04556711999999999,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1579.80069863092,22.326182852330696,1021.02,0.0448675,0.14,0.14,0.08,0.08,0.044444444444444446,0.32,0.6,0.0,0.08,0
1235.5240211346677,18.78838231652475,1043.56,0.05339466000000001,0.12,0.14,0.08,0.1,0.046511627906976744,0.34,0.56,0.0,0.1,0
1471.6539535526524,22.731757082988146,1071.36,0.04618728,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1361.8046420975713,20.91223344744428,1071.82,0.048035680000000004,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1241.6694213513163,18.73935136358763,1067.78,0.055006879999999994,0.12,0.14,0.1,0.1,0.046511627906976744,0.36,0.54,0.0,0.1,0
1204.8822660373112,17.311526810880906,1066.54,0.057769980000000005,0.12,0.14,0.1,0.1,0.045454545454545456,0.38,0.54,0.0,0.08,0
1139.963097459392,17.30888395778002,1117.46,0.057778800000000005,0.12,0.12,0.06,0.06,0.0,0.38,0.56,0.0,0.06,0
1506.723350539217,22.67113076345497,1131.56,0.04410908,0.1,0.1,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1602.0422961055758,22.80162675925955,1114.62,0.043989200000000006,0.14,0.14,0.08,0.08,0.045454545454545456,0.3,0.62,0.0,0.08,0
1222.9427175266076,18.580108136229224,1139.94,0.0539656,0.14,0.16,0.06,0.06,0.045454545454545456,0.36,0.54,0.0,0.1,0
1482.1700031136204,22.89419220132253,1169.36,0.04587558,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1358.3215550946245,20.858746239168067,1168.74,0.0480334,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1228.816818548085,18.669353062110073,1192.38,0.054084459999999994,0.12,0.12,0.08,0.08,0.045454545454545456,0.36,0.56,0.0,0.08,0
1392.0300803623647,17.378652688668723,969.42,0.05754691999999999,0.18,0.2,0.08,0.08,0.0,0.38,0.4,0.0,0.22,0
1403.0524357472614,21.532419210363127,1261.44,0.04644174,0.08,0.08,0.06,0.06,0.0425531914893617,0.34,0.64,0.0,0.02,0
1623.0978929347982,25.102039791753764,1196.68,0.04400174,0.14,0.14,0.06,0.06,0.045454545454545456,0.3,0.62,0.0,0.08,0
1414.1009365331652,19.916914599058664,1206.66,0.054362959999999995,0.16,0.16,0.08,0.08,0.046511627906976744,0.34,0.54,0.0,0.12,0
1420.8828963361166,21.947526974607918,1256.36,0.04558552,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1419.97321414164,21.805485475148032,1249.32,0.045899340000000004,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1274.0101159045882,19.432735141924777,1288.22,0.053595939999999995,0.12,0.14,0.1,0.1,0.045454545454545456,0.32,0.6,0.0,0.08,0
1249.296621777342,17.303277309935485,1199.16,0.057944899999999994,0.14,0.14,0.1,0.1,0.046511627906976744,0.42,0.48,0.0,0.1,0
1140.5960402301664,17.318494385517255,1265.9,0.05774678,0.14,0.14,0.06,0.06,0.0,0.38,0.54,0.0,0.08,0
1446.4849481969015,22.233091733736572,1312.48,0.0450044,0.1,0.12,0.08,0.08,0.044444444444444446,0.3,0.64,0.0,0.06,0
1482.1788257682151,22.89432847958318,1326.8,0.045563599999999996,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1215.0017831840175,18.45946191406894,1354.72,0.05427465999999999,0.12,0.12,0.06,0.06,0.044444444444444446,0.36,0.56,0.0,0.08,0
1411.315967772483,21.63267884384554,1336.88,0.04641538,0.12,0.12,0.08,0.08,0.044444444444444446,0.34,0.6,0.0,0.06,0
1479.4545387110077,22.894684907319835,1364.32,0.04780724,0.12,0.12,0.08,0.08,0.044444444444444446,0.3,0.64,0.0,0.06,0
1315.518880483726,20.201457009885225,1382.26,0.05138809999999999,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1253.4478496251602,17.360773540514685,1326.3,0.05761782,0.14,0.14,0.1,0.1,0.046511627906976744,0.42,0.48,0.0,0.1,0
1136.271882636534,17.25283757419578,1379.46,0.05796655999999999,0.12,0.12,0.08,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1226.6456870717261,18.767528871966434,1458.7,0.053307800000000016,0.08,0.08,0.06,0.06,0.0,0.36,0.6,0.0,0.04,0
1486.7240473961883,22.8305289833567,1406.84,0.043917000000000005,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1484.0086698073821,22.965160473651846,1438.3,0.04797502,0.12,0.12,0.06,0.06,0.044444444444444446,0.3,0.64,0.0,0.06,0
1274.768969872981,19.33225614002094,1429.36,0.05343946,0.14,0.16,0.06,0.06,0.045454545454545456,0.38,0.52,0.0,0.1,0
1539.734918094173,23.79806674024997,1427.18,0.04612222,0.12,0.12,0.08,0.08,0.045454545454545456,0.3,0.62,0.0,0.08,0
1420.89100444748,21.947652215747297,1478.54,0.0472222,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1179.0078771861388,17.847530687044184,1482.56,0.056087420000000006,0.12,0.14,0.1,0.1,0.045454545454545456,0.34,0.58,0.0,0.08,0
1148.6925166203027,17.258000550184835,1429.96,0.057949219999999996,0.12,0.12,0.08,0.08,0.045454545454545456,0.42,0.5,0.0,0.08,0
1143.8813809250178,17.36837808874913,1508.16,0.057580839999999994,0.12,0.12,0.06,0.06,0.0,0.38,0.56,0.0,0.06,0
1391.2349208085936,21.370736110731087,1560.46,0.04679308,0.08,0.1,0.08,0.08,0.043478260869565216,0.32,0.64,0.0,0.04,0
1486.7233685425708,22.830518558700412,1516.42,0.04384980000000001,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1296.275569293568,19.84500259175701,1564.3,0.054562660000000006,0.12,0.12,0.06,0.06,0.044444444444444446,0.34,0.58,0.0,0.08,0
1320.0417298292975,20.233625533864156,1568.12,0.04944760000000001,0.12,0.12,0.08,0.08,0.044444444444444446,0.34,0.6,0.0,0.06,0
1482.1822191248657,22.894380894730702,1574.42,0.045562679999999994,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1302.6089384737368,20.003208514645834,1593.22,0.0502217,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1153.8540357278118,17.36685785261607,1541.46,0.05759712,0.12,0.12,0.1,0.1,0.045454545454545456,0.4,0.52,0.0,0.08,0
1140.0254523751173,17.309830737551128,1586.4,0.057775919999999995,0.12,0.12,0.08,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1240.7804429763426,18.86257894460843,1693.88,0.05302395999999999,0.08,0.08,0.06,0.06,0.0,0.38,0.6,0.0,0.02,0
1544.9764862697639,23.87908015872896,1596.12,0.04420061999999999,0.12,0.12,0.06,0.06,0.045454545454545456,0.3,0.62,0.0,0.08,0
1479.4254096694099,22.89423413292185,1648.6,0.04791568000000001,0.12,0.12,0.06,0.06,0.044444444444444446,0.3,0.64,0.0,0.06,0
1185.198302067567,17.995722776610492,1720.82,0.05745224,0.12,0.12,0.06,0.06,0.043478260869565216,0.38,0.56,0.0,0.06,0
1468.474393759142,22.508804318809656,1655.38,0.044434219999999996,0.12,0.12,0.08,0.08,0.044444444444444446,0.34,0.6,0.0,0.06,0
1479.4166034408063,22.894097855784683,1686.4,0.04787144000000001,0.12,0.12,0.08,0.08,0.044444444444444446,0.3,0.64,0.0,0.06,0
1257.9376015552286,19.111783676013804,1696.24,0.05277052,0.12,0.12,0.08,0.08,0.045454545454545456,0.36,0.56,0.0,0.08,0
1143.5798084167416,17.24856422951345,1642.76,0.057980899999999995,0.12,0.14,0.1,0.1,0.045454545454545456,0.38,0.54,0.0,0.08,0
1142.4223303544504,17.32517941089552,1640.1,0.05772444,0.14,0.14,0.06,0.06,0.0,0.38,0.52,0.0,0.1,0
1416.9708100537964,21.719356377280754,1755.22,0.04607004000000001,0.1,0.1,0.06,0.06,0.043478260869565216,0.34,0.62,0.0,0.04,0
1633.1600265884156,25.102367454479182,1701.04,0.0439995,0.12,0.14,0.08,0.08,0.045454545454545456,0.3,0.62,0.0,0.08,0
1350.757914382743,19.604614141984655,1773.1,0.055162420000000004,0.12,0.14,0.08,0.08,0.044444444444444446,0.34,0.58,0.0,0.08,0
1398.1379850031656,21.404439451977428,1735.76,0.04673595999999999,0.12,0.12,0.08,0.08,0.045454545454545456,0.34,0.58,0.0,0.08,0
1479.4416675977293,22.894485725746353,1784.42,0.04577302,0.12,0.12,0.08,0.08,0.044444444444444446,0.3,0.64,0.0,0.06,0
1302.406301633644,19.811474013289384,1834.3,0.05236468000000001,0.12,0.12,0.08,0.08,0.044444444444444446,0.36,0.58,0.0,0.06,0
1139.3659409508653,17.299816898737706,1781.08,0.057965600000000006,0.12,0.12,0.08,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1141.4386905132803,17.310262215851992,1752.82,0.057774280000000004,0.12,0.12,0.08,0.08,0.045454545454545456,0.38,0.54,0.0,0.08,0
1170.1653031934393,17.789074235230153,1917.22,0.056219139999999994,0.08,0.08,0.06,0.06,0.0,0.38,0.6,0.0,0.02,0
1453.3337104727743,22.448775262168276,1846.38,0.04587653999999999,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1493.567704809392,22.935622002601225,1834.24,0.043735340000000004,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1205.6588538498256,18.43515067048663,1822.68,0.054530340000000004,0.14,0.16,0.06,0.06,0.046511627906976744,0.34,0.54,0.0,0.12,0
1471.672687628026,22.732046457028517,1883.46,0.045878819999999994,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1369.807688424276,21.03513035049564,1874.94,0.04771954,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1228.7521277275105,18.668370217677158,1905.46,0.05369487999999999,0.12,0.12,0.08,0.08,0.045454545454545456,0.36,0.56,0.0,0.08,0
1143.5596891587438,17.248260771625098,1844.0,0.0579818,0.12,0.14,0.1,0.1,0.045454545454545456,0.38,0.54,0.0,0.08,0
1140.3673416523836,17.315021889650527,1931.94,0.05775825999999999,0.12,0.12,0.08,0.06,0.022222222222222223,0.38,0.56,0.0,0.06,0
1304.6924933385533,19.998352135784078,1973.5,0.05020936,0.08,0.08,0.06,0.06,0.02127659574468085,0.34,0.62,0.0,0.04,0
1545.2022728201453,23.75041919489925,1905.6,0.043991699999999995,0.12,0.14,0.08,0.08,0.045454545454545456,0.3,0.62,0.0,0.08,0
1327.065505043621,20.34128609815483,2002.92,0.05104858,0.12,0.12,0.06,0.06,0.043478260869565216,0.34,0.6,0.0,0.06,0
1271.649023324907,19.308366585558865,1998.22,0.05179452,0.12,0.12,0.06,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1558.9797959109712,24.095514619953185,1946.08,0.045672380000000005,0.12,0.12,0.08,0.08,0.045454545454545456,0.3,0.62,0.0,0.08,0
1420.8810252466435,21.947498073009633,2011.56,0.047740660000000004,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1154.8076005563782,17.412659839511132,1945.52,0.057605,0.14,0.16,0.08,0.08,0.046511627906976744,0.38,0.52,0.0,0.1,0
1137.7694955612624,17.25461776708011,1954.7,0.05796056000000001,0.12,0.12,0.08,0.08,0.045454545454545456,0.38,0.54,0.0,0.08,0
1142.50540423467,17.368583220350715,2136.52,0.057579959999999986,0.08,0.08,0.06,0.06,0.0,0.38,0.6,0.0,0.02,0
1416.6487962642564,21.882125367072234,2056.18,0.04587573999999999,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1493.571815529213,22.935685127905604,2041.26,0.04377002,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1268.4214328268629,19.418576742603538,2101.24,0.05576212,0.12,0.12,0.06,0.06,0.044444444444444446,0.34,0.58,0.0,0.08,0
1332.8495522573512,20.42994408732911,2102.08,0.048964680000000003,0.12,0.12,0.08,0.08,0.044444444444444446,0.34,0.6,0.0,0.06,0
1482.1530367653963,22.893930132304547,2106.3,0.04556655999999999,0.12,0.12,0.08,0.08,0.044444444444444446,0.32,0.62,0.0,0.06,0
1296.9748190816865,19.76493171413725,2130.96,0.05070406000000001,0.12,0.12,0.08,0.08,0.044444444444444446,0.34,0.6,0.0,0.06,0
1156.1096336083406,17.416535607236224,2025.98,0.05760849999999999,0.12,0.14,0.1,0.1,0.046511627906976744,0.38,0.52,0.0,0.1,0
1136.3122681351947,17.253450776422632,2114.58,0.05796436,0.12,0.12,0.08,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1245.712543413637,18.914554257723,2195.62,0.05289164,0.08,0.08,0.06,0.06,0.0,0.38,0.58,0.0,0.04,0
1723.3320245411753,26.710043777761552,2024.34,0.0410199,0.14,0.18,0.08,0.08,0.047619047619047616,0.26,0.62,0.0,0.12,0
1325.3853551825648,20.315532728120242,2216.26,0.05111102,0.12,0.12,0.06,0.06,0.043478260869565216,0.34,0.6,0.0,0.06,0
1291.102683243056,19.603745570043365,2209.7,0.051015059999999994,0.12,0.12,0.06,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1458.5959197234972,22.571896003149135,2204.74,0.04825531999999999,0.12,0.12,0.08,0.08,0.044444444444444446,0.3,0.64,0.0,0.06,0
1454.6978893056069,22.297637788252707,2192.66,0.046732399999999986,0.12,0.12,0.08,0.08,0.044444444444444446,0.34,0.6,0.0,0.06,0
1201.9902416362015,18.261778207781852,2231.08,0.05662578,0.12,0.12,0.08,0.08,0.045454545454545456,0.36,0.56,0.0,0.08,0
1139.9390255511757,17.308518456592406,2206.96,0.05778002,0.12,0.12,0.08,0.08,0.044444444444444446,0.38,0.56,0.0,0.06,0
1141.5568591917265,17.312054279522695,2198.06,0.057768219999999995,0.12,0.12,0.08,0.06,0.022727272727272728,0.38,0.54,0.0,0.08,0
1283.5807253294904,19.698906159138893,2355.06,0.05096892,0.08,0.08,0.06,0.06,0.020833333333333332,0.34,0.64,0.0,0.02,0
1482.5874976240373,22.900640988940953,2279.02,0.04556364,0.12,0.12,0.06,0.06,0.044444444444444446,0.32,0.62,0.0,0.06,0
1345.6024505172852,20.663428294184357,2295.68,0.04849190000000001,0.12,0.12,0.06,0.06,0.043478260869565216,0.32,0.62,0.0,0.06,0
1286.8932827059052,19.516125003122614,2300.8,0.05141984,0.12,0.12,0.06,0.08,0.045454545454545456,0.38,0.54,0.0,0.08,0
1619.780497035421,25.230225810520576,2224.8,0.043605780000000004,0.14,0.16,0.08,0.08,0.046511627906976744,0.28,0.62,0.0,0.1,0
1310.640302229637,20.16369695737903,2332.82,0.04978916,0.12,0.12,0.1,0.1,0.044444444444444446,0.3,0.64,0.0,0.06,0
1152.4428043052365,17.335180570175037,2313.5,0.057816919999999994,0.12,0.12,0.08,0.08,0.044444444444444446,0.42,0.52,0.0,0.06,0
1145.4757676137342,17.256338770920973,2207.2,0.05795482,0.12,0.14,0.1,0.1,0.046511627906976744,0.38,0.52,0.0,0.1,0
1235.519364797701,18.92646085780792,2493.24,0.0528362,0.08,0.08,0.06,0.06,0.0,0.36,0.62,0.0,0.02,0
